"id","dataset_version","observation_text","age_group","setting","antecedent","behavior","consequence","consequence_present","possible_trigger","emotion_context","caregiver_response","suggested_followup_question","general_support_idea","category","risk_level","difficulty_level","ambiguity_level","split","synthetic_flag","review_status"
"525","v2","While waiting for lunch, the child was restless.","6-8","school-classroom","Waiting for food","Child started tapping their foot and humming.","No consequence noted","no","Hunger","None noted","Suggested taking deep breaths to calm down.","What foods would you like to have for lunch?","Introduce calming strategies during waiting times.","classroom attention","low","medium","low","train","yes","draft"
"526","v2","Child was playing outside with friends.","6-8","school-playground","Playtime","Child suddenly ran away from the group.","Child stopped after being called back by caregiver.","yes","Peer activity","Excitement","Called the child back and reminded them to stay close.","What do you think is safe when playing outside?","Discuss boundaries and safety while playing.","classroom attention","moderate","medium","medium","train","yes","draft"
"527","v2","In the store, the child saw a toy.","6-8","public-store","Seeing a toy on the shelf","Child started to shout for the toy loudly.","Child calmed down after being offered to choose a snack instead.","yes","Desire for the toy","Frustration","Offered a distraction to soothe the child.","What toys do you like most?","Use distractions to navigate stores more smoothly.","classroom attention","moderate","medium","high","train","yes","draft"
"528","v2","At home, parent mentioned leaving soon.","3-5","home","Preparing to leave","Child grabbed a toy and sat down on the floor.","No consequence noted","no","Change in routine","None noted","Reminded the child to help pack up.","What toy do you want to take with us?","Involve the child in the transition process.","classroom attention","low","easy","low","train","yes","draft"
"529","v2","During a quiet activity, a loud noise occurred outside.","9-12","other-public","Loud sound from outside","Child got up and went to the window to look outside.","No consequence noted","no","Curiosity","None noted","Encouraged them to return to the activity.","What do you think made that noise?","Help them refocus on the task after a distraction.","classroom attention","low","medium","medium","train","yes","draft"
"530","v2","In a restaurant, the child heard music.","9-12","public-restaurant","Background music played","Child began to dance in their chair.","Child stopped after being reminded to sit still.","yes","Excitement","Joy","Politely reminded the child to stay seated while enjoying the music.","What songs do you like to dance to?","Encourage appropriate ways to express excitement in public.","classroom attention","moderate","medium","medium","train","yes","draft"
"531","v2","Child was asked to start homework after school.","9-12","home","Homework time began","Child laid down on the floor and sighed.","No consequence noted","no","Dislike for homework","None noted","Asked about what part of homework they find challenging.","What subject do you find the hardest?","Break homework into smaller, manageable parts.","classroom attention","low","medium","low","train","yes","draft"
"532","v2","At the park, the child was playing on the swings.","6-8","outdoor","Playtime","Child decided to jump off the swing.","Child landed safely but caregiver expressed concern about safety.","yes","Play behavior","Excitement","Reminded the child to be careful when jumping.","What do you think is a safe way to get off swings?","Discuss safe play practices regularly.","classroom attention","high","medium","high","train","yes","draft"
"533","v2","In a busy area, the child was with family.","9-12","public-transport","Crowded area","Child wandered away to look at a train.","Child was called back immediately and returned.","yes","Crowd dynamics","Curiosity","Cautiously explained the importance of staying close in crowds.","How can we stay together when it’s busy?","Teach safety rules in crowded places.","classroom attention","high","complex","high","train","yes","draft"
"534","v2","Child was attending a birthday party.","3-5","daycare","Party games","Child began to run around and bump into others.","No consequence noted","no","Excitement","None noted","Encouraged them to use walking feet.","How can we play safely with friends?","Set clear rules for safe play in groups.","classroom attention","low","easy","low","train","yes","draft"
"535","v2","In the classroom, a student shared a story.","6-8","school-classroom","Sharing time","Child interrupted and started talking loudly.","Child was reminded to wait their turn to share.","yes","Group activity","None noted","Gently reminded of sharing rules.","What do you like about sharing stories?","Encourage turn-taking during discussions.","classroom attention","moderate","medium","medium","train","yes","draft"
"536","v2","While getting ready for bed, a noise was heard outside.","3-5","home","Noise outside","Child hid under the covers and refused to come out.","Child emerged after the caregiver reassured them.","yes","Fear of the unknown","Fearful","Talked calmly to reassure the child.","What did the noise sound like to you?","Reassure and validate feelings of fear.","classroom attention","moderate","medium","high","validation","yes","draft"
"537","v2","At a family gathering, a toy was taken away.","6-8","relative-home","Someone took their toy","Child cried and shouted for the toy back.","Child calmed down after being offered a different toy to play with.","yes","Peer interaction","Frustration","Provided an alternative toy to ease their feelings.","How did that make you feel when your toy was taken?","Encourage sharing and understanding feelings with peers.","classroom attention","moderate","complex","medium","validation","yes","draft"
"538","v2","During art class, the child was asked to clean up.","9-12","school-classroom","End of art activity","Child started chatting with friends instead of helping.","No consequence noted","no","Peer interaction","None noted","Encouraged teamwork in cleaning up.","What could we do to make clean up easier?","Foster teamwork and cooperation during tasks.","classroom attention","low","medium","low","validation","yes","draft"
"539","v2","In a busy store, the child was tired.","3-5","public-store","Shopping trip","Child laid down on the floor and refused to move.","Child got up after being offered a snack.","yes","Fatigue","Frustration","Offered a snack as a distraction.","What snack do you want to pick?","Provide snacks during shopping to avoid fatigue.","classroom attention","moderate","medium","medium","validation","yes","draft"
"540","v2","Child was playing with friends at the park.","6-8","school-playground","Playing tag","Child pushed another child during the game.","Child was reminded about using gentle hands.","yes","Physical play","Excitement","Reinforced the need for gentle play.","How can we play tag safely?","Teach gentle play and respect for others.","classroom attention","moderate","medium","medium","validation","yes","draft"
"541","v2","While waiting for the bus, the child was excited.","9-12","public-transport","Waiting for transport","Child tried to run into the street.","Child was immediately pulled back to safety.","yes","High energy","Excitement","Explained the importance of staying on the sidewalk.","What does it mean to be safe near the road?","Discuss road safety before trips.","classroom attention","high","complex","high","test","yes","draft"
"542","v2","Child was playing a video game.","9-12","home","Video game time","Child yelled loudly at the screen during play.","No consequence noted","no","Competitive spirit","None noted","Encouraged quieter play during evening hours.","What other games do you enjoy?","Help manage volume and excitement during games.","classroom attention","low","medium","low","test","yes","draft"
"543","v2","During circle time, the child was easily distracted by a toy on the floor, repeatedly looking at it instead of the teacher.","6-8","school-classroom","The teacher began reading a story.","Child kept turning around to look at the toy instead of listening to the story.","No consequence noted","no","Attention to a distracting object","Neutral","Caregiver encouraged the child to focus on the story.","What strategies do you think would help keep their attention?","Setting a clear focus point for activities can help maintain attention.","classroom attention","low","easy","low","train","yes","draft"
"544","v2","While playing at the playground, the child wandered away from the swings toward the slides without telling anyone.","9-12","school-playground","The child was playing with friends at the swings.","Child started walking towards a different play structure on their own.","No consequence noted","no","Desire for independent play","Excitement","Caregiver called the child back and reminded them to stay close.","How can we encourage safer play while still allowing independence?","Discussing boundaries and safe play areas can encourage safety awareness.","classroom attention","moderate","medium","medium","train","yes","draft"
"545","v2","At the dinner table, the child was supposed to eat but kept making funny faces at their sibling instead.","6-8","home","Dinner was served.","Child kept making faces and laughing instead of eating.","Child took a few bites after being reminded to eat.","yes","Siblings being silly","Happy","Caregiver gently reminded the child to focus on their meal.","What ideas do you have for making mealtime more engaging?","Making mealtime fun can encourage better eating habits.","classroom attention","low","medium","low","train","yes","draft"
"546","v2","While out shopping, the child suddenly stopped and refused to move when asked to leave the toy aisle.","9-12","public-store","The child was excited about toys in the aisle.","Child sat down on the floor and said they wouldn't leave the aisle.","Parent had to carry the child out of the aisle after a few minutes.","yes","Excitement over toys","Frustration","Caregiver explained they needed to finish shopping and promised to return.","What strategies can we use to help with transitions in stores?","Preparing the child beforehand about what to expect can ease transitions.","classroom attention","high","complex","medium","validation","yes","draft"
"547","v2","At a family gathering, the child climbed onto a high shelf to reach a toy, making the caregiver very nervous.","3-5","relative-home","The child saw a toy on a high shelf.","Child climbed up to reach the toy, nearly losing balance.","Caregiver quickly helped the child down and moved the toy out of reach.","yes","Curiosity about the toy","Concern","Caregiver emphasized the importance of staying safe and not climbing.","How can we childproof areas where toys are out of reach?","Creating a safe environment can prevent risky climbing behavior.","classroom attention","high","complex","high","test","yes","draft"
"573","v2","After playtime, the child ignored requests to help clean up the toys.","3-5","home","Playtime ended","Child sat quietly while others cleaned up.","No consequence noted","no","Toys were everywhere","Indifferent","Caregiver reminded the child of the importance of teamwork.","How can we make cleanup more fun?","Provide engaging cleanup tools like bins with fun designs.","cleanup difficulty","low","easy","low","train","yes","draft"
"574","v2","In the classroom, the child was asked to help organize the books.","6-8","school-classroom","Teacher announced cleanup time","Child placed a few books in the wrong section on the shelf.","No consequence noted","no","An overwhelming number of books","Curious","Teacher provided guidance on the correct sections.","What strategies can help with organizing tasks?","Use color-coded labels for easier sorting.","cleanup difficulty","low","medium","medium","train","yes","draft"
"575","v2","During group play, the child started to throw toys instead of picking them up.","6-8","school-playground","Transition from play to cleanup","Child tossed a toy over the fence.","Child was asked to retrieve the toy, causing a minor delay.","yes","Frustration with cleanup","Frustrated","Caregiver redirected the child to a different toy.","What alternatives can be offered when frustration arises?","Introduce calming techniques as part of cleanup.","cleanup difficulty","moderate","medium","medium","train","yes","draft"
"576","v2","At the park, the child refused to leave after playtime.","9-12","outdoor","Announced it was time to go","Child ran away from the caregiver towards the swings.","Caregiver had to chase and physically guide the child back.","yes","Desire to keep playing","Anxious","Caregiver offered to return later for more playtime.","How can we create smoother transitions from play?","Set clear playtime limits beforehand.","cleanup difficulty","moderate","complex","low","train","yes","draft"
"577","v2","In a restaurant, the child knocked over a drink during cleanup.","6-8","public-restaurant","Dinner was finished","Child accidentally bumped the table while cleaning up.","Child helped clean the spill and apologized to the server.","yes","Busy environment","Embarrassed","Caregiver reassured the child that accidents happen.","What can we do to stay calm during accidents?","Practice cleanup routines at home.","cleanup difficulty","low","medium","medium","train","yes","draft"
"578","v2","While at a relative's home, the child avoided cleanup tasks when asked.","3-5","relative-home","Cleanup was suggested after snacks","Child hid behind the couch and giggled.","No consequence noted","no","Feeling playful","Playful","Caregiver encouraged the child to help by making it a game.","How can we encourage cooperation during cleanup?","Use timers to create a fun challenge.","cleanup difficulty","low","easy","low","train","yes","draft"
"579","v2","At the daycare, the child struggled to pick up blocks after play.","3-5","daycare","Playtime ended","Child picked up one block and left the rest.","No consequence noted","no","Overwhelmed by the number of blocks","Slightly frustrated","Caregiver offered to help sort the blocks together.","What support can we provide during cleanup time?","Make cleanup a collaborative effort with peers.","cleanup difficulty","low","easy","high","train","yes","draft"
"580","v2","During a group activity, the child became distracted and walked away.","9-12","school-classroom","Group project was wrapping up","Child wandered to the door instead of cleaning up.","Caregiver gently brought the child back to the group.","yes","Lack of interest in the task","Disengaged","Caregiver made the cleanup seem more appealing by involving music.","What can we do to keep children engaged in cleanup?","Incorporate music or games into cleanup.","cleanup difficulty","moderate","medium","low","train","yes","draft"
"581","v2","At a store, the child refused to leave the toy aisle when asked.","6-8","public-store","Shopping trip concluded","Child stood still and insisted on staying.","Caregiver had to negotiate and set a timer for a quick look.","yes","Desire for more playtime with toys","Determined","Caregiver promised to return for a special toy next time.","How do we handle strong feelings about leaving?","Offer choices during transitions to empower the child.","cleanup difficulty","moderate","medium","high","train","yes","draft"
"582","v2","In a public transport setting, the child left their seat during cleanup.","9-12","public-transport","Travel time was over","Child jumped up and started walking around the bus.","Caregiver reminded the child to stay seated until everyone was ready.","yes","Excitement about the destination","Eager","Caregiver discussed the importance of safety while on the bus.","How can we reinforce safety rules in public places?","Role-play the importance of staying in place during travel.","cleanup difficulty","high","complex","high","validation","yes","draft"
"583","v2","At home, the child easily picked up toys without being asked.","3-5","home","Said it was time to play a game","Child quickly gathered the toys and stacked them neatly.","No consequence noted","no","Anticipation for the game","Happy","Caregiver praised the child for their initiative.","What motivates your child to help with cleanup?","Use positive reinforcement to encourage helpful behavior.","cleanup difficulty","low","easy","low","train","yes","draft"
"584","v2","In the playground, the child knocked over a pile of leaves instead of cleaning.","6-8","school-playground","Cleanup time was announced after play","Child had fun kicking the leaves instead of picking them up.","Child laughed and continued playing in the leaves instead.","yes","Engagement in play","Joyful","Caregiver suggested a leaf cleanup game to make it more enjoyable.","What playful cleanup methods can we use?","Turn cleanup into a fun game or competition.","cleanup difficulty","medium","medium","medium","train","yes","draft"
"585","v2","During a family gathering, the child was hesitant to help with cleanup.","9-12","other-public","Post-meal cleanup began","Child sat quietly while others worked around them.","No consequence noted","no","Feeling shy","Shy","Caregiver encouraged the child to join in and offered praise.","What can we do to encourage participation in group activities?","Create a sense of belonging by involving the child in discussions.","cleanup difficulty","low","medium","low","train","yes","draft"
"586","v2","In a daycare setting, the child became upset when asked to clean.","3-5","daycare","Cleanup was announced after fun activities","Child sat on the floor and started to cry.","Caregiver offered a hug and distractions to bring the child back.","yes","Transitioning from fun to cleanup","Upset","Caregiver suggested counting to ten to help calm down.","What calming techniques work best for your child?","Practice deep breathing together.","cleanup difficulty","high","complex","medium","validation","yes","draft"
"587","v2","At a playground, the child was reluctant to leave the slides during cleanup.","6-8","school-playground","Cleanup time was called after play","Child clung to the slide and refused to get off.","Caregiver gently encouraged the child to join the group for cleanup.","yes","Fun playing on the slide","Reluctant","Caregiver reminded the child of the fun they had and offered a treat.","What can we do to ease transitions from play to cleanup?","Use positive rewards for completing tasks.","cleanup difficulty","moderate","medium","high","test","yes","draft"
"588","v2","In a public restaurant, the child started to play with utensils instead of cleaning up.","6-8","public-restaurant","Meal was done and cleanup started","Child played with the fork and spoon instead of helping.","No consequence noted","no","Boredom with the task","Bored","Caregiver redirected the child's focus to the table.","How can we make cleanup more interesting in public?","Introduce a fun cleanup song to sing together.","cleanup difficulty","low","easy","medium","test","yes","draft"
"589","v2","At a family gathering, the child climbed on a chair to avoid cleanup.","9-12","relative-home","Transition to cleaning after the meal","Child climbed on a chair and started to look around the room.","Caregiver reminded the child it was time to help clean up.","yes","Desire to avoid cleanup","Curious","Caregiver guided the child back to the task and offered help.","How can we encourage cooperative cleanup?","Involve the child in planning the cleanup process.","cleanup difficulty","high","complex","medium","test","yes","draft"
"590","v2","During a daycare session, the child willingly helped to put toys away.","3-5","daycare","Day ended and it was time to clean","Child started putting toys in the box without being asked.","No consequence noted","no","Eager to go home","Excited","Caregiver praised the child for helping.","What positive feedback can we provide to encourage good behavior?","Use a sticker chart for every cleanup success.","cleanup difficulty","low","easy","low","test","yes","draft"
"591","v2","At home, the child expressed frustration while cleaning up blocks.","6-8","home","Cleanup was suggested after playtime","Child pushed blocks away and crossed arms.","Caregiver offered to help sort the blocks and suggested a game.","yes","Feeling overwhelmed","Frustrated","Caregiver encouraged the child to talk about their feelings.","What words can we use to express frustration?","Teach the child phrases to express their feelings.","cleanup difficulty","moderate","medium","medium","test","yes","draft"
"592","v2","In a public store, the child ran off to explore instead of helping to tidy up.","9-12","public-store","Cleanup was requested while shopping","Child wandered down the aisle looking at toys.","Caregiver had to call out and bring the child back to the cart.","yes","Curiosity about the surroundings","Excited","Caregiver calmly reminded the child of the importance of staying together.","What strategies can help manage curiosity in public?","Use a buddy system for safety.","cleanup difficulty","high","complex","high","test","yes","draft"
"593","v2","After being asked to tidy up toys, the child started throwing them instead.","3-5","home","Request to clean up toys","Child threw toys across the room.","Child picked up a few toys after being asked again.","yes","Frustration with the task","Frustration with cleaning","Caregiver offered to help with the cleanup.","What can we do to make cleaning up more fun?","Turn cleanup into a game with a timer or music.","cleanup difficulty","low","medium","medium","train","yes","draft"
"594","v2","During a cleanup activity in class, the child began hiding under the table.","6-8","school-classroom","Transition to cleanup time","Child crawled under the table and refused to come out.","Child eventually joined the group after encouragement from the teacher.","yes","Desire to avoid cleanup","Nervous about changing activities","Teacher used a gentle tone to coax them out.","How can we make transitions smoother?","Use visual timers to signal activity changes.","cleanup difficulty","moderate","medium","medium","train","yes","draft"
"595","v2","While at the park, the child started running away from the caregiver during cleanup.","9-12","outdoor","Time to leave the park","Child ran towards the playground instead of helping clean up.","Caregiver had to chase the child to ensure they returned safely.","yes","Excitement about playing","Excited and playful","Caregiver calmly explained the importance of cleanup before playtime.","What can we do to improve communication about cleanup times?","Set clear expectations for when playtime ends.","cleanup difficulty","high","complex","high","test","yes","draft"
"596","v2","At the daycare, the child refused to put away crayons after drawing.","6-8","daycare","End of art session","Child pushed crayons away and ignored the request.","Child eventually put the crayons in the box after a peer helped.","yes","Bored with the activity","Disinterest in cleaning up","Caregiver encouraged teamwork by having a peer assist.","How can we encourage cooperation during cleanup?","Encourage children to work together during cleanup.","cleanup difficulty","low","easy","low","train","yes","draft"
"597","v2","In a busy store, the child knocked over a stack of cans while trying to grab a snack.","9-12","public-store","Walking past snacks","Child reached for snacks and accidentally knocked cans down.","Child helped pick up the cans after a store worker approached.","yes","Attraction to snacks","Excited to see favorite snacks","Caregiver reminded them to be careful while reaching.","What strategies can we use to ensure safety in crowded areas?","Practice safe behaviors in busy places before going out.","cleanup difficulty","moderate","medium","medium","validation","yes","draft"
"473","v2","Child wanted to explain a game but struggled to find the right words.","3-5","home","Child asked to play a game.","Child became frustrated and started to stomp their feet.","Child took a deep breath and tried again with simpler words.","yes","Difficulty in expressing thoughts.","Frustrated but determined.","Caregiver encouraged them to take their time.","What else could you say to explain it better?","Practice using simple words to express thoughts.","communication frustration","low","easy","low","train","yes","draft"
"474","v2","Child noticed a toy they wanted but couldn't reach it on a high shelf.","6-8","public-store","Child saw a toy at the store.","Child began to shout for help but no one heard.","Child found a nearby adult who helped them get the toy.","yes","Desire for the toy and inability to reach it.","Excited but impatient.","Caregiver reminded them to ask politely.","How can you ask someone for help?","Role-play asking for help in different situations.","communication frustration","low","medium","medium","train","yes","draft"
"475","v2","Child wanted to talk about their favorite show during dinner.","6-8","home","Family was having a meal together.","Child interrupted everyone and spoke loudly about the show.","Child listened when the caregiver reminded them to wait their turn.","yes","Excitement about the topic.","Eager but not waiting for their turn.","Caregiver suggested taking turns sharing stories.","What other things do you want to share later?","Encourage taking turns in conversations.","communication frustration","low","medium","low","train","yes","draft"
"476","v2","Child was asked to clean up toys but didn't understand where to start.","9-12","other-public","Child was playing with friends.","Child sat down and began to cry out of frustration.","Child's friend helped explain where to put the toys.","yes","Confusion about the task at hand.","Overwhelmed.","Caregiver stepped in to give clear directions.","What part feels confusing right now?","Break down tasks into smaller steps for clarity.","communication frustration","moderate","medium","medium","train","yes","draft"
"477","v2","Child wanted to tell a story but kept getting distracted.","6-8","school-classroom","Class was about to start story time.","Child stuttered and lost track of their thoughts.","Child smiled and decided to share a shorter story instead.","yes","Distractions from classmates.","Excited but unfocused.","Caregiver suggested practicing at home.","What is the main idea of your story?","Encourage storytelling practice in calm settings.","communication frustration","low","medium","medium","train","yes","draft"
"478","v2","Child was playing outside but didn't want to come in when called.","9-12","outdoor","It was getting dark outside.","Child yelled back that they wanted to stay longer.","Child eventually agreed to come in after seeing it was dark.","yes","Desire to play more.","Defiant but playful.","Caregiver offered a special treat for coming inside.","What fun thing can we do when we get inside?","Use transitional objects to ease the change.","communication frustration","moderate","complex","medium","train","yes","draft"
"479","v2","Child wanted to show their art but was shy about it.","3-5","daycare","Friend asked to see the art.","Child hid the art behind their back and looked down.","Child felt encouraged after the teacher asked to see it.","yes","Shyness in sharing their work.","Nervous but wanting approval.","Caregiver praised their art when shown.","How can you feel more comfortable sharing?","Create a safe space for sharing talents.","communication frustration","low","easy","low","train","yes","draft"
"480","v2","Child was frustrated when a toy didn't work as expected.","6-8","home","Child was playing with a new toy.","Child threw the toy on the floor in anger.","Child picked it up and asked for help to fix it.","yes","Toy malfunctioning.","Frustrated but willing to try again.","Caregiver suggested looking at the instructions together.","What did you like about the toy?","Teach problem-solving skills when things don’t work.","communication frustration","moderate","medium","medium","train","yes","draft"
"481","v2","Child wanted to join a game but wasn't sure how to ask.","9-12","school-playground","Group of friends was playing a game.","Child stood watching and looked upset.","Child approached the group and asked if they could play.","yes","Uncertainty about joining in.","Anxious but hopeful.","Caregiver reminded them it's okay to ask to join.","How can you join a group of friends next time?","Encourage proactive social interactions.","communication frustration","low","medium","low","train","yes","draft"
"482","v2","Child had difficulty explaining a drawing to a relative.","3-5","relative-home","Relative asked about the drawing.","Child pointed to the drawing but couldn't describe it well.","Child started using gestures and words to explain.","yes","Desire to share their creation.","Frustrated but motivated to communicate.","Caregiver suggested using simple sentences.","What do you want to say about your drawing?","Encourage use of descriptive language for sharing.","communication frustration","low","easy","medium","validation","yes","draft"
"483","v2","Child wanted to express feelings about a bad day at school.","9-12","school-classroom","Group activity was happening.","Child blurted out their feelings but wasn't clear.","Child calmed down after writing their thoughts in a notebook.","yes","Frustration with school events.","Overwhelmed but relieved after writing.","Caregiver suggested journaling as a way to express feelings.","What do you think helped you feel better?","Encourage written expression of feelings.","communication frustration","moderate","medium","medium","validation","yes","draft"
"484","v2","Child wanted to explain a new game to friends.","6-8","school-playground","Friends gathered to play.","Child mixed up the rules and started to cry.","Child took a break to regroup and then tried again.","yes","Pressure to explain properly.","Nervous but focused on trying again.","Caregiver reminded them that it's okay to make mistakes.","How can you make it clearer next time?","Practice explaining rules in simple terms.","communication frustration","moderate","medium","medium","validation","yes","draft"
"485","v2","Child was upset about not winning a game.","9-12","public-restaurant","Family played a game at the table.","Child shouted out that it was unfair.","Child took a deep breath and asked how to handle losing.","yes","Disappointment in the game outcome.","Frustrated but learning to cope.","Caregiver praised their ability to ask questions.","What do you think is a fair way to play?","Discuss sportsmanship and fair play.","communication frustration","low","medium","high","test","yes","draft"
"486","v2","Child was asked to share a toy but didn't understand why.","3-5","daycare","Friends wanted to play together.","Child clutched the toy tightly and frowned.","Child slowly handed over the toy when encouraged.","yes","Confusion about sharing.","Possessive but willing to try sharing.","Caregiver acknowledged their feelings and explained sharing.","How can you ask to play with someone else’s toy?","Discuss the importance of sharing with friends.","communication frustration","low","easy","low","test","yes","draft"
"487","v2","Child was hesitant to speak in front of a group.","9-12","school-classroom","Class was having a presentation.","Child mumbled and turned red when called on.","Child kept practicing at home and spoke up later.","yes","Nervousness about public speaking.","Anxious but determined to improve.","Caregiver encouraged practice at home.","What techniques help you feel more confident?","Encourage rehearsal before speaking in groups.","communication frustration","moderate","complex","test","","yes","draft"
"488","v2","Child refused to say what was wrong during a disagreement.","6-8","school-playground","Friend asked why they were upset.","Child crossed arms and walked away silently.","Child eventually opened up to a teacher for support.","yes","Feeling hurt but not knowing how to express it.","Frustrated but seeking help.","Caregiver suggested they talk to someone they trust.","Who can you talk to when you're upset?","Encourage open discussions about feelings.","communication frustration","moderate","medium","high","test","yes","draft"
"489","v2","Child would not come to dinner when called more than once.","9-12","home","Dinner was ready and time to eat.","Child kept playing and ignored the call.","Child came in when dessert was mentioned.","yes","Desire to continue playing.","Defiant but tempted by dessert.","Caregiver offered a treat for coming in promptly.","What can make you come in faster next time?","Use incentives to encourage transitions.","communication frustration","moderate","complex","high","test","yes","draft"
"490","v2","Child wanted to describe a favorite toy but stumbled over words.","6-8","relative-home","Relative asked about the toy.","Child hesitated and seemed frustrated trying to find the words.","Child took a moment and then shared a brief description successfully.","yes","Pressure to explain clearly.","Frustrated but eventually succeeded.","Caregiver praised their effort and encouraged them to try again.","What do you love most about that toy?","Practice using descriptive words in conversation.","communication frustration","low","medium","medium","test","yes","draft"
"491","v2","Child felt overwhelmed by noise in a busy area.","6-8","public-transport","Surrounded by people talking loudly.","Child pulled their hoodie over their head and stayed quiet.","Child moved closer to the caregiver for comfort.","no","Sensory overload from the environment.","Uncomfortable but seeking safety.","Caregiver offered to find a quieter place.","What can help you feel safe in these situations?","Create a plan for noisy environments.","communication frustration","moderate","complex","low","test","yes","draft"
"492","v2","Child pushed toys away when asked to share.","3-5","daycare","Friends asked to play with their toys.","Child shouted and knocked some toys over.","Child calmed down after a timeout and returned to play nicely.","yes","Feeling possessive over their toys.","Angry but later remorseful.","Caregiver reminded them about sharing after the timeout.","What can you do when you feel that way?","Discuss sharing and taking turns in play.","communication frustration","high","complex","high","test","yes","draft"
"493","v2","Child struggled to ask for help when they could not find their toy in the backyard.","3-5","outdoor","Child was playing outside and could not find their favorite toy.","Child began to shout loudly for help and started to cry.","Child's older sibling came over and helped them find the toy.","yes","Difficulty locating an object.","Frustration over not being able to express the need clearly.","The caregiver encouraged the child to use words and ask directly.","How can we practice asking for help together?","Encourage using words to express needs clearly.","communication frustration","low","easy","medium","train","yes","draft"
"494","v2","During a group activity at school, the child wanted to share their drawing but couldn't find the right words.","6-8","school-classroom","The teacher asked the children to present their artwork.","Child raised their hand but started to mumble and looked upset.","Child eventually sat down without sharing their drawing.","yes","Desire to participate but had difficulty expressing.","Feeling overwhelmed while trying to communicate with classmates.","The caregiver encouraged the child to practice talking about their drawings at home.","What can we do to help you feel more comfortable sharing your ideas?","Support practicing communication in comfortable settings.","communication frustration","moderate","medium","medium","train","yes","draft"
"495","v2","While shopping, the child wanted a toy but could not explain why they needed it.","6-8","public-store","The child saw a toy that caught their eye and wanted it.","Child started to tug on the caregiver's arm and point without speaking.","Child eventually calmed down after the caregiver redirected attention to another aisle.","yes","Desire for a toy that was not allowed.","Frustration about not being able to articulate their thoughts.","The caregiver suggested talking about what they liked about the toy instead.","What would you say about the toy that makes you want it?","Encourage expressing thoughts about wants and needs.","communication frustration","low","medium","low","train","yes","draft"
"496","v2","At the park, the child climbed to the top of a slide but wouldn't come down when asked.","9-12","school-playground","Caregiver asked the child to come down from the slide after a while.","Child locked their eyes on the ground but did not respond and remained seated at the top.","The caregiver had to go up to encourage the child to come down safely.","high","complex","high","Child's insistence on staying up high.","Concern about safety due to refusal to move.","The caregiver calmly assured the child it was safe to come down., How can we ensure climbing is fun but safe?, Discuss establishing safety boundaries for play.","communication frustration","high","complex","high","test","yes","draft"
"497","v2","While visiting relatives, the child became upset when their cousin wouldn’t let them play.","9-12","relative-home","Child wanted to join a game with their cousin and was told no.","Child shouted loudly and stomped their feet in frustration.","Child's cousin eventually invited them to play after seeing their emotion.","yes","Desire for social interaction not being met.","Frustration from feeling excluded from a game.","The caregiver encouraged the child to express their feelings and ask nicely.","What words can you use when you want to join a game?","Help practice sharing feelings and negotiating play.","communication frustration","moderate","medium","medium","validation","yes","draft"
"373","v2","Child became upset while trying to finish a math worksheet at the kitchen table.","6-8","home","Child was asked to start homework after dinner.","Child threw the pencil across the table in frustration.","No consequence noted","no","Math problems were too challenging.","Frustrated","Caregiver offered to help with one problem.","What specific part did they find difficult?","Encourage breaks during homework time.","homework frustration","low","medium","low","train","yes","draft"
"374","v2","Child struggled to focus on reading during class.","9-12","school-classroom","Teacher announced it was reading time.","Child kept looking around the room instead of reading.","No consequence noted","no","Bored with the material.","Distracted","Caregiver reminded the child about the importance of reading.","How can we make reading more engaging?","Use interactive reading strategies at home.","homework frustration","low","medium","medium","train","yes","draft"
"375","v2","Child resisted starting their homework after school.","6-8","home","Caregiver asked the child to sit down for homework time.","Child said they didn't want to do it and walked away.","Child went to play video games instead.","yes","Tired after school.","Irritated","Caregiver set a timer for a short break before starting.","What activities do they enjoy after school?","Create a homework schedule that includes breaks.","homework frustration","moderate","medium","low","train","yes","draft"
"376","v2","Child had difficulty completing a science project at a friend's house.","9-12","relative-home","Friends were also working on their projects.","Child started to cry and asked to go home.","Child calmed down and worked together with friends on their project.","yes","Overwhelmed by project expectations.","Anxious","Caregiver suggested working together on the project.","What specific part made them anxious?","Encourage collaborative projects with friends.","homework frustration","moderate","complex","medium","train","yes","draft"
"377","v2","Child watched TV instead of doing homework.","6-8","home","Caregiver turned off the TV to start homework.","Child yelled that it was unfair and stomped away.","No consequence noted","no","Desire to watch favorite show.","Upset","Caregiver explained the need to finish homework first.","What shows do they enjoy?","Establish a clear homework and screen time schedule.","homework frustration","low","medium","medium","train","yes","draft"
"378","v2","Child lost focus while doing homework at the dining table.","3-5","home","Caregiver asked the child to start their drawing assignment.","Child began doodling instead of working.","Child eventually picked up the crayons and continued drawing.","yes","Excited about drawing.","Happy","Caregiver encouraged the child to share their doodles.","What do they love to draw?","Incorporate art into homework tasks.","homework frustration","low","easy","low","train","yes","draft"
"379","v2","Child refused to write sentences during homework time.","9-12","home","Caregiver said it was time for homework after dinner.","Child crumpled the paper and threw it in the trash.","Child later retrieved the paper and started over quietly.","yes","Frustrated with writing.","Frustrated","Caregiver encouraged them to take a short break.","What part of writing is frustrating for them?","Practice writing in a fun context, like journaling.","homework frustration","moderate","medium","medium","train","yes","draft"
